movement_id,voucher_no,voucher_date,movement_type,account_id,label_no,quantity,gross_weight,net_weight,stone_weight,fine_weight,purity,location_to,value,gold_rate_used,created_at,huid,item_name,category,purity_item,gross_weight_item,net_weight_item,stone_weight_item,fine_weight_item,pieces,design_code,certificate_no,supplier_id,location,slab_id,created_at_item,account_name,account_type,credit_terms,contact,slab_label,product_category,store,item_label_no,item_huid,item_item_name,item_category,item_purity,item_gross_weight,item_net_weight,item_stone_weight,item_fine_weight,item_pieces,item_design_code,item_certificate_no,item_supplier_id,item_location,item_slab_id,item_created_at,acct_account_id,customer_name,customer_type,customer_credit_terms,customer_contact,month,week,day_of_week,is_weekend,is_festival_period,min_wt,max_wt,price_per_gram,relative_price
669,STORE_5_V10668,2025-10-24,SALE,37,LBL00068,1.0,24.976,24.905,0.0,22.813,916,MAIN_STORE,131540.85,5386.54,2025-10-24,H667650,NECKLACE LBL00031,BRACELET,916.0,11.102,10.966,0.024,9.718,1.0,DES6119,,5009.0,MAIN_STORE,20,2025-11-24 11:50:04.953789,Customer_18,Customer,Net 30,918403731150.0,15–30 GM,GOLD BRACELET,STORE_5,LBL00068,H583757,BRACELET LBL00068,BRACELET,916.0,25.44,24.936,0.006,22.841,1.0,DES3727,,5013.0,MAIN_STORE,20.0,2025-11-24 11:50:05.048579,37.0,Customer_37,Customer,Net 0,917148876024.0,10,43,4,0,1,15,30.0,5281.704264938596,0.9647377136888069
670,STORE_5_V10669,2025-10-24,SALE,29,LBL00166,1.0,19.874,19.369,0.0,17.742,916,MAIN_STORE,111380.77,5759.62,2025-10-24,H667650,NECKLACE LBL00031,CHAIN,916.0,11.102,10.966,0.024,9.718,1.0,DES6119,,5009.0,MAIN_STORE,11,2025-11-24 11:50:04.953789,Customer_18,Customer,Net 30,918403731150.0,10–20 GM,GOLD NECKLACE,STORE_5,LBL00166,H104309,CHAIN LBL00166,CHAIN,916.0,21.98,21.44,0.01,19.64,1.0,DES6095,,5001.0,MAIN_STORE,4.0,2025-11-24 11:50:05.310123,29.0,Customer_29,Customer,Net 15,919719748617.0,10,43,4,0,1,10,20.0,5750.465395711426,1.0315569234641022
671,STORE_5_V10670,2025-10-24,SALE,53,LBL00221,1.0,10.445,10.191,0.024,9.335,916,MAIN_STORE,51206.69,5293.29,2025-10-24,H667650,NECKLACE LBL00031,PENDANT,916.0,11.102,10.966,0.024,9.718,1.0,DES6119,,5009.0,MAIN_STORE,19,2025-11-24 11:50:04.953789,Customer_18,Customer,Net 30,918403731150.0,5–15 GM,GOLD BRACELET,STORE_5,LBL00221,H891662,PENDANT LBL00221,PENDANT,916.0,9.802,9.412,0.052,8.622,1.0,DES1003,,5004.0,MAIN_STORE,10.0,2025-11-24 11:50:05.451749,53.0,Customer_53,Customer,Net 0,918100558894.0,10,43,4,0,1,5,15.0,5024.696788863037,0.9480364932761707
672,STORE_5_V10671,2025-10-24,SALE,118,LBL00053,1.0,21.222,20.996,0.067,19.232,916,MAIN_STORE,107198.33,5231.19,2025-10-24,H667650,NECKLACE LBL00031,CHAIN,916.0,11.102,10.966,0.024,9.718,1.0,DES6119,,5009.0,MAIN_STORE,20,2025-11-24 11:50:04.953789,Customer_18,Customer,Net 30,918403731150.0,15–30 GM,GOLD BRACELET,STORE_5,LBL00053,H894586,CHAIN LBL00053,CHAIN,916.0,23.089,22.846,0.0,20.928,1.0,DES4351,,5002.0,MAIN_STORE,4.0,2025-11-24 11:50:05.006386,118.0,Customer_118,Customer,Net 0,917234238999.0,10,43,4,0,1,15,30.0,5105.654643472345,0.9369142864383722
673,STORE_5_V10672,2025-10-24,SALE,26,LBL00096,1.0,14.164,13.996,0.039,12.82,916,MAIN_STORE,74471.27,5607.18,2025-10-24,H667650,NECKLACE LBL00031,EARRING,916.0,11.102,10.966,0.024,9.718,1.0,DES6119,,5009.0,MAIN_STORE,19,2025-11-24 11:50:04.953789,Customer_18,Customer,Net 30,918403731150.0,5–15 GM,GOLD BRACELET,STORE_5,LBL00096,H730421,EARRING LBL00096,EARRING,916.0,11.971,11.618,0.064,10.642,1.0,DES1107,,5007.0,MAIN_STORE,17.0,2025-11-24 11:50:05.135078,26.0,Customer_26,Customer,Net 15,918513220374.0,10,43,4,0,1,5,15.0,5320.896304594434,1.0042546817514777
674,STORE_5_V10673,2025-10-25,SALE,80,LBL00244,1.0,19.863,19.301,0.036,17.68,916,MAIN_STORE,98052.9,5344.97,2025-10-25,H667650,NECKLACE LBL00031,BANGLE,916.0,11.102,10.966,0.024,9.718,1.0,DES6119,,5009.0,MAIN_STORE,11,2025-11-24 11:50:04.953789,Customer_18,Customer,Net 30,918403731150.0,10–20 GM,GOLD NECKLACE,STORE_5,LBL00244,H242371,BANGLE LBL00244,BANGLE,916.0,19.206,18.985,0.0,17.39,1.0,DES2387,,5004.0,MAIN_STORE,20.0,2025-11-24 11:50:05.506053,80.0,Customer_80,Customer,Net 30,918687418351.0,10,43,5,1,1,10,20.0,5080.197653997324,0.9572924618651791
675,STORE_5_V10674,2025-10-25,SALE,78,LBL00141,1.0,14.221,14.018,0.081,8.201,585,MAIN_STORE,47761.95,5266.39,2025-10-25,H667650,NECKLACE LBL00031,EARRING,916.0,11.102,10.966,0.024,9.718,1.0,DES6119,,5009.0,MAIN_STORE,19,2025-11-24 11:50:04.953789,Customer_18,Customer,Net 30,918403731150.0,5–15 GM,GOLD BRACELET,STORE_5,LBL00141,H975671,EARRING LBL00141,EARRING,585.0,15.305,15.015,0.015,8.784,1.0,DES9537,,5009.0,MAIN_STORE,17.0,2025-11-24 11:50:05.245098,78.0,Customer_78,Customer,Net 0,917657978181.0,10,43,5,1,1,5,15.0,3407.1869448432767,0.9432186613287186
676,STORE_5_V10675,2025-10-25,SALE,91,LBL00078,1.0,10.233,9.7,0.0,8.885,916,MAIN_STORE,56558.97,5919.35,2025-10-25,H667650,NECKLACE LBL00031,PENDANT,916.0,11.102,10.966,0.024,9.718,1.0,DES6119,,5009.0,MAIN_STORE,19,2025-11-24 11:50:04.953789,Customer_18,Customer,Net 30,918403731150.0,5–15 GM,GOLD BRACELET,STORE_5,LBL00078,H195620,PENDANT LBL00078,PENDANT,916.0,10.25,9.97,0.081,9.133,1.0,DES2870,,5014.0,MAIN_STORE,11.0,2025-11-24 11:50:05.081504,91.0,Customer_91,Customer,Net 15,919155313861.0,10,43,5,1,1,5,15.0,5830.821048368965,1.0601648155446426
677,STORE_5_V10676,2025-10-25,SALE,43,LBL00097,1.0,2.563,2.34,0.084,2.143,916,MAIN_STORE,14342.15,5920.7,2025-10-25,H667650,NECKLACE LBL00031,RING,916.0,11.102,10.966,0.024,9.718,1.0,DES6119,,5009.0,MAIN_STORE,1,2025-11-24 11:50:04.953789,Customer_18,Customer,Net 30,918403731150.0,0–5 GM,GOLD CHAINS,STORE_5,LBL00097,H673929,RING LBL00097,RING,916.0,2.449,1.95,0.065,1.786,1.0,DES5556,,5019.0,MAIN_STORE,7.0,2025-11-24 11:50:05.137640,43.0,Customer_43,Customer,Net 15,917093206686.0,10,43,5,1,1,0,5.0,6129.121312341319,1.060406602649812
678,STORE_5_V10677,2025-10-25,SALE,45,LBL00118,1.0,11.635,11.178,0.0,8.384,750,MAIN_STORE,49784.73,5371.96,2025-10-25,H667650,NECKLACE LBL00031,EARRING,916.0,11.102,10.966,0.024,9.718,1.0,DES6119,,5009.0,MAIN_STORE,19,2025-11-24 11:50:04.953789,Customer_18,Customer,Net 30,918403731150.0,5–15 GM,GOLD BRACELET,STORE_5,LBL00118,H738419,EARRING LBL00118,EARRING,750.0,11.386,11.304,0.038,8.478,1.0,DES6185,,5008.0,MAIN_STORE,17.0,2025-11-24 11:50:05.190122,45.0,Customer_45,Customer,Net 30,919195894317.0,10,43,5,1,1,5,15.0,4453.813342832945,0.962126412952976
679,STORE_5_V10678,2025-10-25,SALE,29,LBL00151,1.0,33.166,32.972,0.009,30.202,916,MAIN_STORE,194286.05,5862.44,2025-10-25,H667650,NECKLACE LBL00031,BANGLE,916.0,11.102,10.966,0.024,9.718,1.0,DES6119,,5009.0,MAIN_STORE,12,2025-11-24 11:50:04.953789,Customer_18,Customer,Net 30,918403731150.0,20–40 GM,GOLD NECKLACE,STORE_5,LBL00151,H384685,BANGLE LBL00151,BANGLE,916.0,31.975,31.574,0.06,28.922,1.0,DES7780,,5002.0,MAIN_STORE,21.0,2025-11-24 11:50:05.268794,29.0,Customer_29,Customer,Net 15,919719748617.0,10,43,5,1,1,20,40.0,5892.45554129396,1.0499721458000513
680,STORE_5_V10679,2025-10-25,SALE,8,LBL00188,1.0,23.068,22.472,0.007,20.584,916,MAIN_STORE,117972.47,5409.61,2025-10-25,H667650,NECKLACE LBL00031,BRACELET,916.0,11.102,10.966,0.024,9.718,1.0,DES6119,,5009.0,MAIN_STORE,20,2025-11-24 11:50:04.953789,Customer_18,Customer,Net 30,918403731150.0,15–30 GM,GOLD BRACELET,STORE_5,LBL00188,H957150,BRACELET LBL00188,BRACELET,916.0,22.744,22.562,0.025,20.667,1.0,DES4246,,5017.0,MAIN_STORE,20.0,2025-11-24 11:50:05.369726,8.0,Customer_8,Customer,Net 0,917434758564.0,10,43,5,1,1,15,30.0,5249.753682371231,0.9688695866638151
681,STORE_5_V10680,2025-10-25,SALE,17,LBL00067,1.0,5.032,4.607,0.0,2.695,585,MAIN_STORE,15662.82,5337.25,2025-10-25,H667650,NECKLACE LBL00031,PENDANT,916.0,11.102,10.966,0.024,9.718,1.0,DES6119,,5009.0,MAIN_STORE,10,2025-11-24 11:50:04.953789,Customer_18,Customer,Net 30,918403731150.0,0–10 GM,GOLD NECKLACE,STORE_5,LBL00067,H517375,PENDANT LBL00067,PENDANT,585.0,5.384,5.189,0.146,3.036,1.0,DES5989,,5009.0,MAIN_STORE,10.0,2025-11-24 11:50:05.046071,17.0,Customer_17,Customer,Net 30,919476322069.0,10,43,5,1,1,0,10.0,3399.7865422646964,0.9559097978267281
682,STORE_5_V10681,2025-10-25,SALE,48,LBL00225,1.0,46.08,45.731,0.0,41.89,916,MAIN_STORE,269655.36,5830.6,2025-10-25,H667650,NECKLACE LBL00031,BANGLE,916.0,11.102,10.966,0.024,9.718,1.0,DES6119,,5009.0,MAIN_STORE,9,2025-11-24 11:50:04.953789,Customer_18,Customer,Net 30,918403731150.0,10+ GM,GOLD RINGS,STORE_5,LBL00225,H315651,BANGLE LBL00225,BANGLE,916.0,39.898,39.732,0.146,36.395,1.0,DES6187,,5009.0,MAIN_STORE,21.0,2025-11-24 11:50:05.461298,48.0,Customer_48,Customer,Net 0,917162076186.0,10,43,5,1,1,10,15.0,5896.554943111785,1.0442695521492382
683,STORE_5_V10682,2025-10-25,SALE,119,LBL00189,1.0,9.35,9.28,0.0,8.5,916,MAIN_STORE,50362.64,5335.64,2025-10-25,H667650,NECKLACE LBL00031,EARRING,916.0,11.102,10.966,0.024,9.718,1.0,DES6119,,5009.0,MAIN_STORE,10,2025-11-24 11:50:04.953789,Customer_18,Customer,Net 30,918403731150.0,0–10 GM,GOLD NECKLACE,STORE_5,LBL00189,H182361,EARRING LBL00189,EARRING,916.0,9.076,8.68,0.0,7.951,1.0,DES8629,,5018.0,MAIN_STORE,16.0,2025-11-24 11:50:05.372161,119.0,Customer_119,Customer,Net 0,919667185159.0,10,43,5,1,1,0,10.0,5427.008035882755,0.9556214443161186
684,STORE_5_V10683,2025-10-25,SALE,12,LBL00076,1.0,12.363,11.769,0.014,10.78,916,MAIN_STORE,59776.88,5288.01,2025-10-25,H667650,NECKLACE LBL00031,PENDANT,916.0,11.102,10.966,0.024,9.718,1.0,DES6119,,5009.0,MAIN_STORE,19,2025-11-24 11:50:04.953789,Customer_18,Customer,Net 30,918403731150.0,5–15 GM,GOLD BRACELET,STORE_5,LBL00076,H194560,PENDANT LBL00076,PENDANT,916.0,11.851,11.306,0.024,10.356,1.0,DES5097,,5010.0,MAIN_STORE,11.0,2025-11-24 11:50:05.074970,12.0,Customer_12,Customer,Net 30,919821263164.0,10,43,5,1,1,5,15.0,5079.18046739906,0.9470908370426188
685,STORE_5_V10684,2025-10-25,SALE,113,LBL00086,1.0,8.169,7.781,0.004,7.127,916,MAIN_STORE,38559.36,5263.59,2025-10-25,H667650,NECKLACE LBL00031,RING,916.0,11.102,10.966,0.024,9.718,1.0,DES6119,,5009.0,MAIN_STORE,10,2025-11-24 11:50:04.953789,Customer_18,Customer,Net 30,918403731150.0,0–10 GM,GOLD NECKLACE,STORE_5,LBL00086,H539963,RING LBL00086,RING,916.0,8.478,8.183,0.0,7.496,1.0,DES6047,,5009.0,MAIN_STORE,8.0,2025-11-24 11:50:05.105683,113.0,Customer_113,Customer,Net 30,917626285594.0,10,43,5,1,1,0,10.0,4955.578337542946,0.9427171769624411
686,STORE_5_V10685,2025-10-26,SALE,25,LBL00010,1.0,14.948,14.903,0.006,13.651,916,MAIN_STORE,81355.19,5546.59,2025-10-26,H667650,NECKLACE LBL00031,EARRING,916.0,11.102,10.966,0.024,9.718,1.0,DES6119,,5009.0,MAIN_STORE,19,2025-11-24 11:50:04.953789,Customer_18,Customer,Net 30,918403731150.0,5–15 GM,GOLD BRACELET,STORE_5,LBL00010,H499194,EARRING LBL00010,EARRING,916.0,14.294,13.863,0.012,12.699,1.0,DES9331,,5003.0,MAIN_STORE,17.0,2025-11-24 11:50:04.903405,25.0,Customer_25,Customer,Net 30,919576618444.0,10,43,6,1,0,5,15.0,5458.980375831687,0.9934029182683503
687,STORE_5_V10686,2025-10-26,SALE,92,LBL00172,1.0,8.356,8.287,0.0,7.591,916,MAIN_STORE,47183.94,5859.92,2025-10-26,H667650,NECKLACE LBL00031,PENDANT,916.0,11.102,10.966,0.024,9.718,1.0,DES6119,,5009.0,MAIN_STORE,10,2025-11-24 11:50:04.953789,Customer_18,Customer,Net 30,918403731150.0,0–10 GM,GOLD NECKLACE,STORE_5,LBL00172,H400487,PENDANT LBL00172,PENDANT,916.0,8.015,7.765,0.025,7.114,1.0,DES5532,,5017.0,MAIN_STORE,10.0,2025-11-24 11:50:05.327896,92.0,Customer_92,Customer,Net 15,919997331061.0,10,43,6,1,0,0,10.0,5693.729251390219,1.0495208098704016
688,STORE_5_V10687,2025-10-26,SALE,71,LBL00158,1.0,47.493,47.304,0.006,43.33,916,MAIN_STORE,263933.87,5515.85,2025-10-26,H667650,NECKLACE LBL00031,NECKLACE,916.0,11.102,10.966,0.024,9.718,1.0,DES6119,,5009.0,MAIN_STORE,9,2025-11-24 11:50:04.953789,Customer_18,Customer,Net 30,918403731150.0,10+ GM,GOLD RINGS,STORE_5,LBL00158,H937838,NECKLACE LBL00158,NECKLACE,916.0,50.707,50.539,0.026,46.294,1.0,DES8907,,5016.0,MAIN_STORE,13.0,2025-11-24 11:50:05.289720,71.0,Customer_71,Customer,Net 30,919715250922.0,10,43,6,1,0,10,15.0,5579.525292162919,0.9878973363328604
689,STORE_5_V10688,2025-10-26,SALE,31,LBL00111,1.0,75.694,75.242,0.007,68.922,916,MAIN_STORE,416809.61,5858.74,2025-10-26,H667650,NECKLACE LBL00031,NECKLACE,916.0,11.102,10.966,0.024,9.718,1.0,DES6119,,5009.0,MAIN_STORE,9,2025-11-24 11:50:04.953789,Customer_18,Customer,Net 30,918403731150.0,10+ GM,GOLD RINGS,STORE_5,LBL00111,H168079,NECKLACE LBL00111,NECKLACE,916.0,60.386,60.3,0.07,55.235,1.0,DES5797,,5015.0,MAIN_STORE,13.0,2025-11-24 11:50:05.173062,31.0,Customer_31,Customer,Net 30,918033895513.0,10,43,6,1,0,10,15.0,5539.586992110962,1.0493094700303274
690,STORE_5_V10689,2025-10-26,SALE,95,LBL00143,1.0,8.157,7.572,0.059,6.936,916,MAIN_STORE,42033.38,5326.07,2025-10-26,H667650,NECKLACE LBL00031,EARRING,916.0,11.102,10.966,0.024,9.718,1.0,DES6119,,5009.0,MAIN_STORE,10,2025-11-24 11:50:04.953789,Customer_18,Customer,Net 30,918403731150.0,0–10 GM,GOLD NECKLACE,STORE_5,LBL00143,H661916,EARRING LBL00143,EARRING,916.0,7.302,7.115,0.0,6.518,1.0,DES1306,,5006.0,MAIN_STORE,16.0,2025-11-24 11:50:05.249802,95.0,Customer_95,Customer,Net 0,919095347470.0,10,43,6,1,0,0,10.0,5551.158802012836,0.9539074423928057
691,STORE_5_V10690,2025-10-26,SALE,116,LBL00220,1.0,45.652,45.289,0.003,41.485,916,MAIN_STORE,249437.32,5523.14,2025-10-26,H667650,NECKLACE LBL00031,BANGLE,916.0,11.102,10.966,0.024,9.718,1.0,DES6119,,5009.0,MAIN_STORE,9,2025-11-24 11:50:04.953789,Customer_18,Customer,Net 30,918403731150.0,10+ GM,GOLD RINGS,STORE_5,LBL00220,H328182,BANGLE LBL00220,BANGLE,916.0,47.412,47.055,0.017,43.102,1.0,DES3276,,5018.0,MAIN_STORE,21.0,2025-11-24 11:50:05.449438,116.0,Customer_116,Customer,Net 30,918605548088.0,10,43,6,1,0,10,15.0,5507.679888986732,0.9892029867007759
692,STORE_5_V10691,2025-10-27,SALE,54,LBL00006,1.0,5.124,4.541,0.049,3.406,750,MAIN_STORE,20985.59,5497.08,2025-10-27,H667650,NECKLACE LBL00031,NECKLACE,916.0,11.102,10.966,0.024,9.718,1.0,DES6119,,5009.0,MAIN_STORE,10,2025-11-24 11:50:04.953789,Customer_18,Customer,Net 30,918403731150.0,0–10 GM,GOLD NECKLACE,STORE_5,LBL00006,H786563,NECKLACE LBL00006,NECKLACE,750.0,5.565,5.167,0.002,3.875,1.0,DES1136,,5002.0,MAIN_STORE,10.0,2025-11-24 11:50:04.892915,54.0,Customer_54,Customer,Net 15,917394729488.0,10,44,0,0,0,0,10.0,4621.357713860886,0.9845356000632068
693,STORE_5_V10692,2025-10-27,SALE,8,LBL00005,1.0,5.554,5.016,0.064,3.762,750,MAIN_STORE,21950.97,5339.43,2025-10-27,H667650,NECKLACE LBL00031,PENDANT,916.0,11.102,10.966,0.024,9.718,1.0,DES6119,,5009.0,MAIN_STORE,10,2025-11-24 11:50:04.953789,Customer_18,Customer,Net 30,918403731150.0,0–10 GM,GOLD NECKLACE,STORE_5,LBL00005,H384459,PENDANT LBL00005,PENDANT,750.0,5.684,5.296,0.086,3.972,1.0,DES1869,,5014.0,MAIN_STORE,10.0,2025-11-24 11:50:04.890007,8.0,Customer_8,Customer,Net 0,917434758564.0,10,44,0,0,0,0,10.0,4376.189318941523,0.9563002392261872
694,STORE_5_V10693,2025-10-27,SALE,95,LBL00205,1.0,3.951,3.868,0.014,3.543,916,MAIN_STORE,23127.77,5814.32,2025-10-27,H667650,NECKLACE LBL00031,BANGLE,916.0,11.102,10.966,0.024,9.718,1.0,DES6119,,5009.0,MAIN_STORE,1,2025-11-24 11:50:04.953789,Customer_18,Customer,Net 30,918403731150.0,0–5 GM,GOLD CHAINS,STORE_5,LBL00205,H719221,BANGLE LBL00205,BANGLE,916.0,4.315,3.922,0.0,3.593,1.0,DES7773,,5007.0,MAIN_STORE,18.0,2025-11-24 11:50:05.412129,95.0,Customer_95,Customer,Net 0,919095347470.0,10,44,0,0,0,0,5.0,5979.256468651379,1.041353778762453
695,STORE_5_V10694,2025-10-27,SALE,88,LBL00039,1.0,1.514,1.455,0.018,1.333,916,MAIN_STORE,8123.62,5681.2,2025-10-27,H667650,NECKLACE LBL00031,PENDANT,916.0,11.102,10.966,0.024,9.718,1.0,DES6119,,5009.0,MAIN_STORE,1,2025-11-24 11:50:04.953789,Customer_18,Customer,Net 30,918403731150.0,0–5 GM,GOLD CHAINS,STORE_5,LBL00039,H564523,PENDANT LBL00039,PENDANT,916.0,1.482,1.099,0.0,1.007,1.0,DES5485,,5004.0,MAIN_STORE,10.0,2025-11-24 11:50:04.972303,88.0,Customer_88,Customer,Net 30,917211789542.0,10,44,0,0,0,0,5.0,5583.240148975842,1.0175117791771433
696,STORE_5_V10695,2025-10-28,SALE,80,LBL00214,1.0,31.591,31.246,0.048,28.621,916,MAIN_STORE,156798.3,5246.79,2025-10-28,H667650,NECKLACE LBL00031,BRACELET,916.0,11.102,10.966,0.024,9.718,1.0,DES6119,,5009.0,MAIN_STORE,12,2025-11-24 11:50:04.953789,Customer_18,Customer,Net 30,918403731150.0,20–40 GM,GOLD NECKLACE,STORE_5,LBL00214,H720928,BRACELET LBL00214,BRACELET,916.0,31.91,31.651,0.024,28.992,1.0,DES8584,,5010.0,MAIN_STORE,21.0,2025-11-24 11:50:05.434565,80.0,Customer_80,Customer,Net 30,918687418351.0,10,44,1,0,0,20,40.0,5018.187767452225,0.9397082707647757
697,STORE_5_V10696,2025-10-28,SALE,64,LBL00070,1.0,60.497,60.149,0.0,55.096,916,MAIN_STORE,310477.44,5232.95,2025-10-28,H667650,NECKLACE LBL00031,NECKLACE,916.0,11.102,10.966,0.024,9.718,1.0,DES6119,,5009.0,MAIN_STORE,9,2025-11-24 11:50:04.953789,Customer_18,Customer,Net 30,918403731150.0,10+ GM,GOLD RINGS,STORE_5,LBL00070,H249149,NECKLACE LBL00070,NECKLACE,916.0,58.732,58.25,0.021,53.357,1.0,DES8595,,5014.0,MAIN_STORE,13.0,2025-11-24 11:50:05.053860,64.0,Customer_64,Customer,Net 0,919475119635.0,10,44,1,0,0,10,15.0,5161.805430484207,0.9372295051828895
698,STORE_5_V10697,2025-10-28,SALE,85,LBL00036,1.0,33.53,33.048,0.01,30.272,916,MAIN_STORE,187891.35,5768.45,2025-10-28,H667650,NECKLACE LBL00031,CHAIN,916.0,11.102,10.966,0.024,9.718,1.0,DES6119,,5009.0,MAIN_STORE,12,2025-11-24 11:50:04.953789,Customer_18,Customer,Net 30,918403731150.0,20–40 GM,GOLD NECKLACE,STORE_5,LBL00036,H293079,CHAIN LBL00036,CHAIN,916.0,31.068,31.051,0.016,28.443,1.0,DES6203,,5004.0,MAIN_STORE,4.0,2025-11-24 11:50:04.965657,85.0,Customer_85,Customer,Net 15,917635708419.0,10,44,1,0,0,20,40.0,5685.4074169266705,1.0331383902334705
699,STORE_5_V10698,2025-10-28,SALE,7,LBL00117,1.0,2.229,1.804,0.0,1.353,750,MAIN_STORE,7715.98,5258.34,2025-10-28,H667650,NECKLACE LBL00031,RING,916.0,11.102,10.966,0.024,9.718,1.0,DES6119,,5009.0,MAIN_STORE,1,2025-11-24 11:50:04.953789,Customer_18,Customer,Net 30,918403731150.0,0–5 GM,GOLD CHAINS,STORE_5,LBL00117,H607157,RING LBL00117,RING,750.0,2.156,2.123,0.0,1.592,1.0,DES5705,,5013.0,MAIN_STORE,7.0,2025-11-24 11:50:05.187422,7.0,Customer_7,Customer,Net 0,919231172272.0,10,44,1,0,0,0,5.0,4277.148405128379,0.9417768937756706
700,STORE_5_V10699,2025-10-28,SALE,117,LBL00119,1.0,8.262,7.753,0.034,7.102,916,MAIN_STORE,41425.66,5577.74,2025-10-28,H667650,NECKLACE LBL00031,PENDANT,916.0,11.102,10.966,0.024,9.718,1.0,DES6119,,5009.0,MAIN_STORE,10,2025-11-24 11:50:04.953789,Customer_18,Customer,Net 30,918403731150.0,0–10 GM,GOLD NECKLACE,STORE_5,LBL00119,H650912,PENDANT LBL00119,PENDANT,916.0,8.817,8.619,0.0,7.895,1.0,DES6797,,5004.0,MAIN_STORE,10.0,2025-11-24 11:50:05.191620,117.0,Customer_117,Customer,Net 0,917368570209.0,10,44,1,0,0,0,10.0,5343.1774354214585,0.998981931843188
701,STORE_5_V10700,2025-10-28,SALE,25,LBL00207,1.0,36.036,35.698,0.0,32.699,916,MAIN_STORE,187893.18,5475.0,2025-10-28,H667650,NECKLACE LBL00031,BRACELET,916.0,11.102,10.966,0.024,9.718,1.0,DES6119,,5009.0,MAIN_STORE,12,2025-11-24 11:50:04.953789,Customer_18,Customer,Net 30,918403731150.0,20–40 GM,GOLD NECKLACE,STORE_5,LBL00207,H266744,BRACELET LBL00207,BRACELET,916.0,33.383,33.291,0.02,30.495,1.0,DES8903,,5012.0,MAIN_STORE,21.0,2025-11-24 11:50:05.417260,25.0,Customer_25,Customer,Net 30,919576618444.0,10,44,1,0,0,20,40.0,5263.4090071318,0.9805810376319897
702,STORE_5_V10701,2025-10-28,SALE,116,LBL00048,1.0,5.784,5.351,0.0,4.902,916,MAIN_STORE,32259.82,5937.03,2025-10-28,H667650,NECKLACE LBL00031,RING,916.0,11.102,10.966,0.024,9.718,1.0,DES6119,,5009.0,MAIN_STORE,10,2025-11-24 11:50:04.953789,Customer_18,Customer,Net 30,918403731150.0,0–10 GM,GOLD NECKLACE,STORE_5,LBL00048,H993522,RING LBL00048,RING,916.0,5.301,5.234,0.007,4.794,1.0,DES7348,,5015.0,MAIN_STORE,8.0,2025-11-24 11:50:04.993783,116.0,Customer_116,Customer,Net 30,918605548088.0,10,44,1,0,0,0,10.0,6028.744902122051,1.0633313311145665
703,STORE_5_V10702,2025-10-28,SALE,83,LBL00206,1.0,8.684,8.66,0.0,7.933,916,MAIN_STORE,49632.36,5902.62,2025-10-28,H667650,NECKLACE LBL00031,EARRING,916.0,11.102,10.966,0.024,9.718,1.0,DES6119,,5009.0,MAIN_STORE,10,2025-11-24 11:50:04.953789,Customer_18,Customer,Net 30,918403731150.0,0–10 GM,GOLD NECKLACE,STORE_5,LBL00206,H751034,EARRING LBL00206,EARRING,916.0,7.433,7.267,0.006,6.657,1.0,DES4992,,5017.0,MAIN_STORE,16.0,2025-11-24 11:50:05.414642,83.0,Customer_83,Customer,Net 0,917953850512.0,10,44,1,0,0,0,10.0,5731.218737734557,1.0571684464561342
704,STORE_5_V10703,2025-10-28,SALE,49,LBL00207,1.0,31.067,31.031,0.003,28.424,916,MAIN_STORE,181624.5,5790.78,2025-10-28,H667650,NECKLACE LBL00031,BRACELET,916.0,11.102,10.966,0.024,9.718,1.0,DES6119,,5009.0,MAIN_STORE,12,2025-11-24 11:50:04.953789,Customer_18,Customer,Net 30,918403731150.0,20–40 GM,GOLD NECKLACE,STORE_5,LBL00207,H266744,BRACELET LBL00207,BRACELET,916.0,33.383,33.291,0.02,30.495,1.0,DES8903,,5012.0,MAIN_STORE,21.0,2025-11-24 11:50:05.417260,49.0,Customer_49,Customer,Net 15,918527529840.0,10,44,1,0,0,20,40.0,5853.001648254918,1.0371377280545337
705,STORE_5_V10704,2025-10-28,SALE,2,LBL00068,1.0,25.773,25.516,0.017,23.373,916,MAIN_STORE,143539.17,5858.78,2025-10-28,H667650,NECKLACE LBL00031,BRACELET,916.0,11.102,10.966,0.024,9.718,1.0,DES6119,,5009.0,MAIN_STORE,20,2025-11-24 11:50:04.953789,Customer_18,Customer,Net 30,918403731150.0,15–30 GM,GOLD BRACELET,STORE_5,LBL00068,H583757,BRACELET LBL00068,BRACELET,916.0,25.44,24.936,0.006,22.841,1.0,DES3727,,5013.0,MAIN_STORE,20.0,2025-11-24 11:50:05.048579,2.0,Customer_2,Customer,Net 15,917250396691.0,10,44,1,0,0,15,30.0,5625.457139619959,1.049316634092703
706,STORE_5_V10705,2025-10-29,SALE,78,LBL00178,1.0,34.389,33.809,0.0,30.969,916,MAIN_STORE,179708.31,5241.66,2025-10-29,H667650,NECKLACE LBL00031,BRACELET,916.0,11.102,10.966,0.024,9.718,1.0,DES6119,,5009.0,MAIN_STORE,12,2025-11-24 11:50:04.953789,Customer_18,Customer,Net 30,918403731150.0,20–40 GM,GOLD NECKLACE,STORE_5,LBL00178,H676051,BRACELET LBL00178,BRACELET,916.0,39.298,38.88,0.0,35.614,1.0,DES6218,,5008.0,MAIN_STORE,21.0,2025-11-24 11:50:05.345437,78.0,Customer_78,Customer,Net 0,917657978181.0,10,44,2,0,0,20,40.0,5315.398405294496,0.9387894797651315
