movement_id,voucher_no,voucher_date,movement_type,account_id,label_no,quantity,gross_weight,net_weight,stone_weight,fine_weight,purity,location_to,value,gold_rate_used,created_at,huid,item_name,category,purity_item,gross_weight_item,net_weight_item,stone_weight_item,fine_weight_item,pieces,design_code,certificate_no,supplier_id,location,slab_id,created_at_item,account_name,account_type,credit_terms,contact,slab_label,product_category,store
537,V10536,2025-10-19,SALE,1,LBL00203,1,54.844,54.493,0.0,49.916,916,MAIN_STORE,285312.5,5493.15,2025-10-19,H441699,CHAIN LBL00203,CHAIN,916,54.844,54.493,0.0,49.916,1,DES2162,,5009,MAIN_STORE,5,2025-11-24 11:50:05.407051,Customer_1,Customer,Net 30,+918786505393,50+ GM,GOLD CHAINS,MAIN_STORE
538,V10537,2025-10-19,SALE,41,LBL00206,1,7.134,6.883,0.0,6.305,916,MAIN_STORE,37508.68,5690.88,2025-10-19,H751034,EARRING LBL00206,EARRING,916,7.433,7.267,0.006,6.657,1,DES4992,,5017,MAIN_STORE,16,2025-11-24 11:50:05.414642,Customer_41,Customer,Net 0,+918289924514,5–10 GM,GOLD EARRING,MAIN_STORE
539,V10538,2025-10-20,SALE,73,LBL00109,1,20.559,20.333,0.02,18.625,916,MAIN_STORE,107050.72,5509.18,2025-10-20,H486473,NECKLACE LBL00109,NECKLACE,916,20.403,19.81,0.064,18.146,1,DES7208,,5002,MAIN_STORE,12,2025-11-24 11:50:05.167977,Customer_73,Customer,Net 15,+919252209366,20–40 GM,GOLD NECKLACE,MAIN_STORE
540,V10539,2025-10-20,SALE,101,LBL00142,1,9.991,9.652,0.0,8.841,916,MAIN_STORE,51957.34,5621.76,2025-10-20,H692385,EARRING LBL00142,EARRING,916,9.826,9.484,0.004,8.687,1,DES6169,,5017,MAIN_STORE,16,2025-11-24 11:50:05.247518,Customer_101,Customer,Net 0,+918143565474,5–10 GM,GOLD EARRING,MAIN_STORE
541,V10540,2025-10-20,SALE,74,LBL00079,1,12.456,12.243,0.119,9.182,750,MAIN_STORE,55867.66,5323.72,2025-10-20,H764873,CHAIN LBL00079,CHAIN,750,12.023,11.79,0.047,8.842,1,DES6946,,5002,MAIN_STORE,3,2025-11-24 11:50:05.084763,Customer_74,Customer,Net 0,+918371454094,10–20 GM,GOLD CHAINS,MAIN_STORE
542,V10541,2025-10-20,SALE,96,LBL00031,1,35.058,34.912,0.285,31.979,916,MAIN_STORE,185656.32,5296.7,2025-10-20,H667650,NECKLACE LBL00031,NECKLACE,916,36.856,36.352,0.12,33.298,1,DES4314,,5004,MAIN_STORE,12,2025-11-24 11:50:04.953789,Customer_96,Customer,Net 15,+919801385697,20–40 GM,GOLD NECKLACE,MAIN_STORE
543,V10542,2025-10-20,SALE,44,LBL00202,1,46.294,45.811,0.07,26.799,585,MAIN_STORE,160157.42,5730.35,2025-10-20,H207932,CHAIN LBL00202,CHAIN,585,45.672,45.365,0.046,26.538,1,DES7646,,5003,MAIN_STORE,4,2025-11-24 11:50:05.404225,Customer_44,Customer,Net 30,+918185226852,20–50 GM,GOLD CHAINS,MAIN_STORE
544,V10543,2025-10-20,SALE,82,LBL00247,1,11.968,11.955,0.0,10.951,916,MAIN_STORE,65786.55,5562.24,2025-10-20,H288531,PENDANT LBL00247,PENDANT,916,11.125,10.77,0.02,9.864,1,DES8444,,5016,MAIN_STORE,11,2025-11-24 11:50:05.514087,Customer_82,Customer,Net 30,+919167796058,10–20 GM,GOLD NECKLACE,MAIN_STORE
545,V10544,2025-10-20,SALE,9,LBL00023,1,2.663,2.498,0.002,2.288,916,MAIN_STORE,12748.74,5252.0,2025-10-20,H393804,EARRING LBL00023,EARRING,916,2.663,2.498,0.002,2.288,1,DES4695,,5004,MAIN_STORE,15,2025-11-24 11:50:04.935096,Customer_9,Customer,Net 30,+917992214765,2–5 GM,GOLD EARRING,MAIN_STORE
546,V10545,2025-10-20,SALE,79,LBL00103,1,3.64,3.243,0.014,1.897,585,MAIN_STORE,12160.66,5652.19,2025-10-20,H191962,EARRING LBL00103,EARRING,585,3.79,3.436,0.07,2.01,1,DES1803,,5003,MAIN_STORE,15,2025-11-24 11:50:05.153071,Customer_79,Customer,Net 0,+919893241312,2–5 GM,GOLD EARRING,MAIN_STORE
547,V10546,2025-10-20,SALE,23,LBL00210,1,10.236,9.848,0.001,5.761,585,MAIN_STORE,37419.73,5833.16,2025-10-20,H694764,PENDANT LBL00210,PENDANT,585,10.198,9.848,0.014,5.761,1,DES6606,,5017,MAIN_STORE,11,2025-11-24 11:50:05.424876,Customer_23,Customer,Net 30,+918449606729,10–20 GM,GOLD NECKLACE,MAIN_STORE
548,V10547,2025-10-20,SALE,37,LBL00133,1,7.537,7.412,0.051,6.789,916,MAIN_STORE,42795.94,5724.39,2025-10-20,H819150,EARRING LBL00133,EARRING,916,7.756,7.598,0.026,6.96,1,DES6460,,5010,MAIN_STORE,16,2025-11-24 11:50:05.225144,Customer_37,Customer,Net 0,+917148876024,5–10 GM,GOLD EARRING,MAIN_STORE
549,V10548,2025-10-21,SALE,31,LBL00093,1,13.416,13.02,0.0,9.765,750,MAIN_STORE,56122.58,5422.29,2025-10-21,H617437,EARRING LBL00093,EARRING,750,13.3,13.02,0.014,9.765,1,DES4897,,5006,MAIN_STORE,17,2025-11-24 11:50:05.126499,Customer_31,Customer,Net 30,+918033895513,10+ GM,GOLD EARRING,MAIN_STORE
550,V10549,2025-10-21,SALE,51,LBL00172,1,7.906,7.657,0.0,7.014,916,MAIN_STORE,41427.53,5751.9,2025-10-21,H400487,PENDANT LBL00172,PENDANT,916,8.015,7.765,0.025,7.114,1,DES5532,,5017,MAIN_STORE,10,2025-11-24 11:50:05.327896,Customer_51,Customer,Net 15,+918576609019,0–10 GM,GOLD NECKLACE,MAIN_STORE
551,V10550,2025-10-21,SALE,71,LBL00024,1,25.175,24.997,0.092,22.897,916,MAIN_STORE,141295.8,5473.89,2025-10-21,H458388,BRACELET LBL00024,BRACELET,916,25.175,24.997,0.05,22.897,1,DES7436,,5004,MAIN_STORE,20,2025-11-24 11:50:04.937538,Customer_71,Customer,Net 30,+919715250922,15–30 GM,GOLD BRACELET,MAIN_STORE
552,V10551,2025-10-21,SALE,29,LBL00071,1,10.014,9.646,0.0,8.836,916,MAIN_STORE,49717.27,5513.83,2025-10-21,H194834,EARRING LBL00071,EARRING,916,9.556,9.174,0.076,8.404,1,DES9202,,5003,MAIN_STORE,16,2025-11-24 11:50:05.056316,Customer_29,Customer,Net 15,+919719748617,5–10 GM,GOLD EARRING,MAIN_STORE
553,V10552,2025-10-22,SALE,65,LBL00105,1,9.662,9.589,0.0,5.61,585,MAIN_STORE,31648.38,5468.08,2025-10-22,H804737,PENDANT LBL00105,PENDANT,585,9.656,9.497,0.027,5.556,1,DES5659,,5019,MAIN_STORE,10,2025-11-24 11:50:05.157938,Customer_65,Customer,Net 15,+917337057834,0–10 GM,GOLD NECKLACE,MAIN_STORE
554,V10553,2025-10-22,SALE,33,LBL00132,1,11.116,10.589,0.025,7.942,750,MAIN_STORE,46926.03,5541.58,2025-10-22,H439658,EARRING LBL00132,EARRING,750,10.555,10.381,0.011,7.786,1,DES1100,,5003,MAIN_STORE,17,2025-11-24 11:50:05.222684,Customer_33,Customer,Net 0,+918610883633,10+ GM,GOLD EARRING,MAIN_STORE
555,V10554,2025-10-22,SALE,99,LBL00124,1,7.083,6.929,0.019,5.197,750,MAIN_STORE,31051.16,5553.08,2025-10-22,H101657,RING LBL00124,RING,750,6.702,6.668,0.01,5.001,1,DES2936,,5000,MAIN_STORE,8,2025-11-24 11:50:05.202928,Customer_99,Customer,Net 30,+919251627092,5–10 GM,GOLD RINGS,MAIN_STORE
556,V10555,2025-10-22,SALE,111,LBL00151,1,30.315,30.289,0.0,27.745,916,MAIN_STORE,167641.76,5498.61,2025-10-22,H384685,BANGLE LBL00151,BANGLE,916,31.975,31.574,0.06,28.922,1,DES7780,,5002,MAIN_STORE,21,2025-11-24 11:50:05.268794,Customer_111,Customer,Net 0,+918502020490,30+ GM,GOLD BRACELET,MAIN_STORE
557,V10556,2025-10-22,SALE,87,LBL00057,1,9.85,9.426,0.008,5.514,585,MAIN_STORE,32544.58,5477.46,2025-10-22,H913920,PENDANT LBL00057,PENDANT,585,9.726,9.45,0.019,5.528,1,DES1685,,5019,MAIN_STORE,10,2025-11-24 11:50:05.016711,Customer_87,Customer,Net 0,+919043780174,0–10 GM,GOLD NECKLACE,MAIN_STORE
558,V10557,2025-10-22,SALE,107,LBL00180,1,5.493,5.328,0.002,4.88,916,MAIN_STORE,30722.2,5706.69,2025-10-22,H356717,BRACELET LBL00180,BRACELET,916,5.726,5.386,0.02,4.933,1,DES3806,,5002,MAIN_STORE,19,2025-11-24 11:50:05.350760,Customer_107,Customer,Net 15,+917818147210,5–15 GM,GOLD BRACELET,MAIN_STORE
559,V10558,2025-10-22,SALE,71,LBL00020,1,17.548,16.988,0.016,15.561,916,MAIN_STORE,90456.85,5381.27,2025-10-22,H625600,BANGLE LBL00020,BANGLE,916,17.186,16.62,0.082,15.224,1,DES5519,,5001,MAIN_STORE,20,2025-11-24 11:50:04.928409,Customer_71,Customer,Net 30,+919715250922,15–30 GM,GOLD BRACELET,MAIN_STORE
560,V10559,2025-10-22,SALE,96,LBL00047,1,50.686,50.273,0.0,29.41,585,MAIN_STORE,172633.05,5367.76,2025-10-22,H591534,CHAIN LBL00047,CHAIN,585,50.06,49.754,0.006,29.106,1,DES7126,,5005,MAIN_STORE,5,2025-11-24 11:50:04.991343,Customer_96,Customer,Net 15,+919801385697,50+ GM,GOLD CHAINS,MAIN_STORE
561,V10560,2025-10-23,SALE,30,LBL00053,1,22.728,22.598,0.0,20.7,916,MAIN_STORE,124530.68,5479.56,2025-10-23,H894586,CHAIN LBL00053,CHAIN,916,23.089,22.846,0.0,20.928,1,DES4351,,5002,MAIN_STORE,4,2025-11-24 11:50:05.006386,Customer_30,Customer,Net 15,+918389211119,20–50 GM,GOLD CHAINS,MAIN_STORE
562,V10561,2025-10-23,SALE,118,LBL00031,1,42.29,42.234,0.148,38.686,916,MAIN_STORE,225924.51,5229.74,2025-10-23,H667650,NECKLACE LBL00031,NECKLACE,916,36.856,36.352,0.12,33.298,1,DES4314,,5004,MAIN_STORE,12,2025-11-24 11:50:04.953789,Customer_118,Customer,Net 0,+917234238999,20–40 GM,GOLD NECKLACE,MAIN_STORE
563,V10562,2025-10-23,SALE,6,LBL00246,1,6.742,6.232,0.012,5.709,916,MAIN_STORE,35793.31,5577.02,2025-10-23,H927251,RING LBL00246,RING,916,6.325,6.095,0.048,5.583,1,DES7974,,5019,MAIN_STORE,8,2025-11-24 11:50:05.511366,Customer_6,Customer,Net 15,+917334729865,5–10 GM,GOLD RINGS,MAIN_STORE
564,V10563,2025-10-23,SALE,74,LBL00230,1,4.489,3.966,0.009,2.32,585,MAIN_STORE,14476.95,5771.45,2025-10-23,H993916,RING LBL00230,RING,585,4.603,4.191,0.129,2.452,1,DES5819,,5001,MAIN_STORE,7,2025-11-24 11:50:05.472686,Customer_74,Customer,Net 0,+918371454094,2–5 GM,GOLD RINGS,MAIN_STORE
565,V10564,2025-10-23,SALE,29,LBL00102,1,33.339,32.886,0.0,30.124,916,MAIN_STORE,186457.52,5796.48,2025-10-23,H978721,BANGLE LBL00102,BANGLE,916,30.884,30.814,0.057,28.226,1,DES5889,,5010,MAIN_STORE,21,2025-11-24 11:50:05.150463,Customer_29,Customer,Net 15,+919719748617,30+ GM,GOLD BRACELET,MAIN_STORE
566,V10565,2025-10-23,SALE,5,LBL00139,1,5.139,4.833,0.043,4.427,916,MAIN_STORE,27913.61,5779.77,2025-10-23,H663051,RING LBL00139,RING,916,5.139,4.79,0.035,4.388,1,DES6490,,5014,MAIN_STORE,8,2025-11-24 11:50:05.240700,Customer_5,Customer,Net 30,+917302314710,5–10 GM,GOLD RINGS,MAIN_STORE
567,V10566,2025-10-23,SALE,90,LBL00031,1,33.008,32.692,0.014,29.946,916,MAIN_STORE,163368.24,5233.45,2025-10-23,H667650,NECKLACE LBL00031,NECKLACE,916,36.856,36.352,0.12,33.298,1,DES4314,,5004,MAIN_STORE,12,2025-11-24 11:50:04.953789,Customer_90,Customer,Net 15,+917365411459,20–40 GM,GOLD NECKLACE,MAIN_STORE
568,V10567,2025-10-23,SALE,13,LBL00149,1,15.593,15.391,0.086,11.543,750,MAIN_STORE,66009.77,5358.81,2025-10-23,H724103,CHAIN LBL00149,CHAIN,750,15.697,15.348,0.091,11.511,1,DES2914,,5009,MAIN_STORE,3,2025-11-24 11:50:05.263251,Customer_13,Customer,Net 0,+919448250186,10–20 GM,GOLD CHAINS,MAIN_STORE
569,V10568,2025-10-23,SALE,61,LBL00069,1,7.99,7.414,0.007,5.56,750,MAIN_STORE,32412.85,5581.62,2025-10-23,H408721,EARRING LBL00069,EARRING,750,9.006,8.692,0.091,6.519,1,DES1893,,5016,MAIN_STORE,16,2025-11-24 11:50:05.051106,Customer_61,Customer,Net 30,+919474899565,5–10 GM,GOLD EARRING,MAIN_STORE
570,V10569,2025-10-23,SALE,97,LBL00180,1,5.52,5.29,0.014,4.846,916,MAIN_STORE,27012.74,5353.62,2025-10-23,H356717,BRACELET LBL00180,BRACELET,916,5.726,5.386,0.02,4.933,1,DES3806,,5002,MAIN_STORE,19,2025-11-24 11:50:05.350760,Customer_97,Customer,Net 30,+917842240083,5–15 GM,GOLD BRACELET,MAIN_STORE
571,V10570,2025-10-24,SALE,13,LBL00209,1,21.783,21.348,0.0,19.555,916,MAIN_STORE,118668.59,5837.26,2025-10-24,H953452,BANGLE LBL00209,BANGLE,916,21.783,21.348,0.0,19.555,1,DES8063,,5013,MAIN_STORE,20,2025-11-24 11:50:05.422322,Customer_13,Customer,Net 0,+919448250186,15–30 GM,GOLD BRACELET,MAIN_STORE
572,V10571,2025-10-24,SALE,95,LBL00205,1,4.326,4.228,0.0,3.873,916,MAIN_STORE,24204.69,5582.21,2025-10-24,H719221,BANGLE LBL00205,BANGLE,916,4.315,3.922,0.0,3.593,1,DES7773,,5007,MAIN_STORE,18,2025-11-24 11:50:05.412129,Customer_95,Customer,Net 0,+919095347470,0–5 GM,GOLD BRACELET,MAIN_STORE
573,V10572,2025-10-24,SALE,81,LBL00218,1,19.055,18.74,0.095,17.166,916,MAIN_STORE,101404.16,5572.93,2025-10-24,H908812,BRACELET LBL00218,BRACELET,916,19.098,18.736,0.028,17.162,1,DES7208,,5010,MAIN_STORE,20,2025-11-24 11:50:05.444447,Customer_81,Customer,Net 15,+919556073288,15–30 GM,GOLD BRACELET,MAIN_STORE
574,V10573,2025-10-24,SALE,73,LBL00220,1,46.152,46.114,0.0,42.24,916,MAIN_STORE,245076.57,5267.93,2025-10-24,H328182,BANGLE LBL00220,BANGLE,916,47.412,47.055,0.017,43.102,1,DES3276,,5018,MAIN_STORE,21,2025-11-24 11:50:05.449438,Customer_73,Customer,Net 15,+919252209366,30+ GM,GOLD BRACELET,MAIN_STORE
575,V10574,2025-10-24,SALE,108,LBL00122,1,10.091,9.709,0.037,8.893,916,MAIN_STORE,51368.68,5410.73,2025-10-24,H947228,RING LBL00122,RING,916,9.981,9.636,0.043,8.827,1,DES3947,,5019,MAIN_STORE,8,2025-11-24 11:50:05.198137,Customer_108,Customer,Net 15,+918479723230,5–10 GM,GOLD RINGS,MAIN_STORE
576,V10575,2025-10-24,SALE,120,LBL00143,1,6.567,6.079,0.0,5.568,916,MAIN_STORE,32732.22,5311.68,2025-10-24,H661916,EARRING LBL00143,EARRING,916,7.302,7.115,0.0,6.518,1,DES1306,,5006,MAIN_STORE,16,2025-11-24 11:50:05.249802,Customer_120,Customer,Net 0,+918235598059,5–10 GM,GOLD EARRING,MAIN_STORE
577,V10576,2025-10-24,SALE,78,LBL00247,1,11.171,11.044,0.065,10.116,916,MAIN_STORE,64418.57,5609.98,2025-10-24,H288531,PENDANT LBL00247,PENDANT,916,11.125,10.77,0.02,9.864,1,DES8444,,5016,MAIN_STORE,11,2025-11-24 11:50:05.514087,Customer_78,Customer,Net 0,+917657978181,10–20 GM,GOLD NECKLACE,MAIN_STORE
578,V10577,2025-10-24,SALE,46,LBL00073,1,6.944,6.742,0.049,3.944,585,MAIN_STORE,25891.15,5751.62,2025-10-24,H512160,BRACELET LBL00073,BRACELET,585,7.021,6.623,0.05,3.875,1,DES7775,,5010,MAIN_STORE,19,2025-11-24 11:50:05.062887,Customer_46,Customer,Net 30,+919451001264,5–15 GM,GOLD BRACELET,MAIN_STORE
579,V10578,2025-10-24,SALE,79,LBL00098,1,35.649,35.47,0.287,32.491,916,MAIN_STORE,210206.53,5845.8,2025-10-24,H759172,BANGLE LBL00098,BANGLE,916,36.586,36.203,0.153,33.162,1,DES4401,,5001,MAIN_STORE,21,2025-11-24 11:50:05.140154,Customer_79,Customer,Net 0,+919893241312,30+ GM,GOLD BRACELET,MAIN_STORE
580,V10579,2025-10-24,SALE,44,LBL00238,1,29.509,29.25,0.057,21.938,750,MAIN_STORE,132268.16,5831.96,2025-10-24,H245824,BANGLE LBL00238,BANGLE,750,28.954,28.7,0.04,21.525,1,DES4083,,5017,MAIN_STORE,20,2025-11-24 11:50:05.492179,Customer_44,Customer,Net 30,+918185226852,15–30 GM,GOLD BRACELET,MAIN_STORE
581,V10580,2025-10-25,SALE,30,LBL00088,1,3.995,3.8,0.087,2.223,585,MAIN_STORE,14362.28,5416.24,2025-10-25,H756883,BANGLE LBL00088,BANGLE,585,3.964,3.77,0.036,2.206,1,DES3960,,5003,MAIN_STORE,18,2025-11-24 11:50:05.111709,Customer_30,Customer,Net 15,+918389211119,0–5 GM,GOLD BRACELET,MAIN_STORE
582,V10581,2025-10-25,SALE,114,LBL00070,1,57.251,56.979,0.015,52.193,916,MAIN_STORE,311371.85,5597.47,2025-10-25,H249149,NECKLACE LBL00070,NECKLACE,916,58.732,58.25,0.021,53.357,1,DES8595,,5014,MAIN_STORE,13,2025-11-24 11:50:05.053860,Customer_114,Customer,Net 15,+917192747606,40+ GM,GOLD NECKLACE,MAIN_STORE
583,V10582,2025-10-25,SALE,24,LBL00043,1,12.399,11.885,0.0,10.887,916,MAIN_STORE,69112.98,5698.35,2025-10-25,H694587,PENDANT LBL00043,PENDANT,916,11.657,11.354,0.026,10.401,1,DES4783,,5019,MAIN_STORE,11,2025-11-24 11:50:04.981421,Customer_24,Customer,Net 30,+917679362694,10–20 GM,GOLD NECKLACE,MAIN_STORE
584,V10583,2025-10-25,SALE,96,LBL00180,1,6.407,6.35,0.0,5.817,916,MAIN_STORE,34291.57,5293.32,2025-10-25,H356717,BRACELET LBL00180,BRACELET,916,5.726,5.386,0.02,4.933,1,DES3806,,5002,MAIN_STORE,19,2025-11-24 11:50:05.350760,Customer_96,Customer,Net 15,+919801385697,5–15 GM,GOLD BRACELET,MAIN_STORE
585,V10584,2025-10-25,SALE,71,LBL00122,1,9.718,9.676,0.026,8.863,916,MAIN_STORE,54610.26,5937.15,2025-10-25,H947228,RING LBL00122,RING,916,9.981,9.636,0.043,8.827,1,DES3947,,5019,MAIN_STORE,8,2025-11-24 11:50:05.198137,Customer_71,Customer,Net 30,+919715250922,5–10 GM,GOLD RINGS,MAIN_STORE
586,V10585,2025-10-25,SALE,20,LBL00159,1,2.696,2.636,0.015,1.977,750,MAIN_STORE,11421.62,5401.89,2025-10-25,H261562,EARRING LBL00159,EARRING,750,2.541,2.237,0.078,1.678,1,DES4116,,5010,MAIN_STORE,15,2025-11-24 11:50:05.292267,Customer_20,Customer,Net 15,+917447116404,2–5 GM,GOLD EARRING,MAIN_STORE
587,V10586,2025-10-25,SALE,17,LBL00161,1,9.415,9.328,0.0,6.996,750,MAIN_STORE,44101.32,5699.44,2025-10-25,H913205,RING LBL00161,RING,750,9.71,9.328,0.048,6.996,1,DES6363,,5004,MAIN_STORE,8,2025-11-24 11:50:05.297196,Customer_17,Customer,Net 30,+919476322069,5–10 GM,GOLD RINGS,MAIN_STORE
588,V10587,2025-10-25,SALE,111,LBL00084,1,5.575,5.284,0.093,3.963,750,MAIN_STORE,24402.0,5617.21,2025-10-25,H692960,RING LBL00084,RING,750,5.506,5.306,0.022,3.979,1,DES3459,,5005,MAIN_STORE,8,2025-11-24 11:50:05.100188,Customer_111,Customer,Net 0,+918502020490,5–10 GM,GOLD RINGS,MAIN_STORE
589,V10588,2025-10-26,SALE,76,LBL00046,1,7.676,7.313,0.225,6.699,916,MAIN_STORE,45068.75,5852.27,2025-10-26,H240600,RING LBL00046,RING,916,7.735,7.265,0.08,6.655,1,DES9230,,5019,MAIN_STORE,8,2025-11-24 11:50:04.988720,Customer_76,Customer,Net 0,+918403731150,5–10 GM,GOLD RINGS,MAIN_STORE
590,V10589,2025-10-26,SALE,82,LBL00164,1,14.599,14.274,0.01,8.35,585,MAIN_STORE,46437.34,5387.4,2025-10-26,H859767,BANGLE LBL00164,BANGLE,585,14.599,14.274,0.01,8.35,1,DES1598,,5014,MAIN_STORE,19,2025-11-24 11:50:05.303927,Customer_82,Customer,Net 30,+919167796058,5–15 GM,GOLD BRACELET,MAIN_STORE
591,V10590,2025-10-26,SALE,47,LBL00079,1,11.912,11.659,0.0,8.744,750,MAIN_STORE,50327.08,5225.07,2025-10-26,H764873,CHAIN LBL00079,CHAIN,750,12.023,11.79,0.047,8.842,1,DES6946,,5002,MAIN_STORE,3,2025-11-24 11:50:05.084763,Customer_47,Customer,Net 30,+917664494972,10–20 GM,GOLD CHAINS,MAIN_STORE
592,V10591,2025-10-26,SALE,18,LBL00218,1,18.152,17.939,0.027,16.432,916,MAIN_STORE,100842.65,5716.76,2025-10-26,H908812,BRACELET LBL00218,BRACELET,916,19.098,18.736,0.028,17.162,1,DES7208,,5010,MAIN_STORE,20,2025-11-24 11:50:05.444447,Customer_18,Customer,Net 15,+919896923497,15–30 GM,GOLD BRACELET,MAIN_STORE
593,V10592,2025-10-26,SALE,62,LBL00194,1,3.499,3.312,0.04,3.034,916,MAIN_STORE,19456.97,5651.86,2025-10-26,H746910,RING LBL00194,RING,916,3.402,3.05,0.121,2.794,1,DES5227,,5011,MAIN_STORE,7,2025-11-24 11:50:05.383699,Customer_62,Customer,Net 0,+919556498528,2–5 GM,GOLD RINGS,MAIN_STORE
594,V10593,2025-10-26,SALE,48,LBL00141,1,15.029,14.908,0.044,8.721,585,MAIN_STORE,52097.18,5403.68,2025-10-26,H975671,EARRING LBL00141,EARRING,585,15.305,15.015,0.015,8.784,1,DES9537,,5009,MAIN_STORE,17,2025-11-24 11:50:05.245098,Customer_48,Customer,Net 0,+917162076186,10+ GM,GOLD EARRING,MAIN_STORE
595,V10594,2025-10-26,SALE,50,LBL00166,1,22.866,22.367,0.0,20.488,916,MAIN_STORE,118212.51,5526.9,2025-10-26,H104309,CHAIN LBL00166,CHAIN,916,21.98,21.44,0.01,19.64,1,DES6095,,5001,MAIN_STORE,4,2025-11-24 11:50:05.310123,Customer_50,Customer,Net 0,+917594458674,20–50 GM,GOLD CHAINS,MAIN_STORE
596,V10595,2025-10-26,SALE,103,LBL00196,1,9.485,8.938,0.205,8.187,916,MAIN_STORE,51709.15,5428.54,2025-10-26,H927094,PENDANT LBL00196,PENDANT,916,9.739,9.328,0.111,8.544,1,DES6320,,5014,MAIN_STORE,10,2025-11-24 11:50:05.388733,Customer_103,Customer,Net 30,+919473979489,0–10 GM,GOLD NECKLACE,MAIN_STORE
597,V10596,2025-10-26,SALE,35,LBL00208,1,5.706,5.452,0.0,4.994,916,MAIN_STORE,29398.01,5432.06,2025-10-26,H169268,EARRING LBL00208,EARRING,916,5.796,5.508,0.05,5.045,1,DES6582,,5006,MAIN_STORE,16,2025-11-24 11:50:05.419888,Customer_35,Customer,Net 15,+918943058119,5–10 GM,GOLD EARRING,MAIN_STORE
598,V10597,2025-10-26,SALE,58,LBL00159,1,2.5,2.329,0.049,1.747,750,MAIN_STORE,10599.14,5454.26,2025-10-26,H261562,EARRING LBL00159,EARRING,750,2.541,2.237,0.078,1.678,1,DES4116,,5010,MAIN_STORE,15,2025-11-24 11:50:05.292267,Customer_58,Customer,Net 30,+918394541743,2–5 GM,GOLD EARRING,MAIN_STORE
599,V10598,2025-10-27,SALE,24,LBL00006,1,5.341,4.757,0.005,3.568,750,MAIN_STORE,22439.91,5736.37,2025-10-27,H786563,NECKLACE LBL00006,NECKLACE,750,5.565,5.167,0.002,3.875,1,DES1136,,5002,MAIN_STORE,10,2025-11-24 11:50:04.892915,Customer_24,Customer,Net 30,+917679362694,0–10 GM,GOLD NECKLACE,MAIN_STORE
600,V10599,2025-10-27,SALE,12,LBL00060,1,18.527,18.428,0.011,10.78,585,MAIN_STORE,65601.0,5525.47,2025-10-27,H772550,CHAIN LBL00060,CHAIN,585,17.535,17.416,0.03,10.188,1,DES1630,,5016,MAIN_STORE,3,2025-11-24 11:50:05.023759,Customer_12,Customer,Net 30,+919821263164,10–20 GM,GOLD CHAINS,MAIN_STORE
601,V10600,2025-10-27,SALE,48,LBL00128,1,4.821,4.537,0.0,4.156,916,MAIN_STORE,27011.23,5828.14,2025-10-27,H687638,EARRING LBL00128,EARRING,916,4.763,4.452,0.012,4.078,1,DES4478,,5000,MAIN_STORE,15,2025-11-24 11:50:05.212443,Customer_48,Customer,Net 0,+917162076186,2–5 GM,GOLD EARRING,MAIN_STORE
602,V10601,2025-10-27,SALE,35,LBL00015,1,29.894,29.426,0.0,26.954,916,MAIN_STORE,160149.36,5354.85,2025-10-27,H359409,NECKLACE LBL00015,NECKLACE,916,31.49,31.248,0.0,28.623,1,DES9673,,5009,MAIN_STORE,12,2025-11-24 11:50:04.915761,Customer_35,Customer,Net 15,+918943058119,20–40 GM,GOLD NECKLACE,MAIN_STORE
603,V10602,2025-10-27,SALE,105,LBL00065,1,24.327,24.092,0.0,14.094,585,MAIN_STORE,85035.6,5774.22,2025-10-27,H506216,BRACELET LBL00065,BRACELET,585,22.536,22.176,0.007,12.973,1,DES9456,,5001,MAIN_STORE,20,2025-11-24 11:50:05.039366,Customer_105,Customer,Net 30,+918776321392,15–30 GM,GOLD BRACELET,MAIN_STORE
604,V10603,2025-10-27,SALE,57,LBL00198,1,5.259,5.103,0.0,4.674,916,MAIN_STORE,27669.19,5750.76,2025-10-27,H598424,BANGLE LBL00198,BANGLE,916,5.006,4.776,0.045,4.375,1,DES2849,,5011,MAIN_STORE,19,2025-11-24 11:50:05.393931,Customer_57,Customer,Net 30,+917331578205,5–15 GM,GOLD BRACELET,MAIN_STORE
605,V10604,2025-10-27,SALE,27,LBL00171,1,2.546,2.257,0.288,1.693,750,MAIN_STORE,14657.07,5894.39,2025-10-27,H436467,EARRING LBL00171,EARRING,750,2.577,2.316,0.076,1.738,1,DES4285,,5006,MAIN_STORE,15,2025-11-24 11:50:05.324604,Customer_27,Customer,Net 15,+919362581359,2–5 GM,GOLD EARRING,MAIN_STORE
606,V10605,2025-10-27,SALE,6,LBL00187,1,29.731,29.282,0.052,26.822,916,MAIN_STORE,157941.74,5406.12,2025-10-27,H472899,CHAIN LBL00187,CHAIN,916,27.536,27.339,0.018,25.042,1,DES6119,,5010,MAIN_STORE,4,2025-11-24 11:50:05.367511,Customer_6,Customer,Net 15,+917334729865,20–50 GM,GOLD CHAINS,MAIN_STORE
607,V10606,2025-10-27,SALE,47,LBL00051,1,5.231,4.697,0.065,4.302,916,MAIN_STORE,25701.43,5305.74,2025-10-27,H528436,PENDANT LBL00051,PENDANT,916,5.472,5.14,0.041,4.708,1,DES1245,,5008,MAIN_STORE,10,2025-11-24 11:50:05.001363,Customer_47,Customer,Net 30,+917664494972,0–10 GM,GOLD NECKLACE,MAIN_STORE
